nasdaq_Date,nasdaq_Open,nasdaq_High,nasdaq_Low,nasdaq_Close,nasdaq_Adj_Close,nasdaq_Volume,gold_Name,gold_US dollar,gold_Euro,gold_Japanese yen,gold_Pound sterling,gold_Canadian dollar,gold_Swiss franc,gold_Indian rupee,gold_Chinese renmimbi,gold_Turkish lira,gold_Saudi riyal,gold_Indonesian rupiah,gold_UAE dirham,gold_Thai baht,gold_Vietnamese dong,gold_Egyptian pound,gold_Korean won,gold_Russian ruble,gold_South African rand,gold_Australian dollar,btc_Date,btc_Unix_Timestamp,btc_Symbol,btc_Open,btc_High,btc_Low,btc_Close,btc_Volume_btc,btc_Volume_USDT,eth_Date,eth_Unix_Timestamp,eth_Symbol,eth_Open,eth_High,eth_Low,eth_Close,eth_Volume_btc,eth_Volume_USDT
3/6/2020,8469.019531,8612.360352,8375.129883,8575.620117,8575.620117,4279850000,6-Mar,"1,683.70","1,488.60","177,364.10","1,291.80","2,260.80","1,578.90","124,190.20","11,684.50","10,253.30","6,317.50","23,958,338.10","6,184.30","52,900.30","39,073,305.10","26,332.30","2,007,331.60","114,891.30","26,340.30","2,539.60",3/6/2020,1583452800,BTCUSDT,9054.68,9170,8985.5,9131.88,43782.95,397598476.4,3/6/2020,1583452800,ETHUSDT,228.38,245.16,227.33,244.88,628147.33,148563741.8
3/7/2020,,,,,,,7-Mar,,,,,,,,,,,,,,,,,,,,3/7/2020,1583539200,BTCUSDT,9131.88,9188,8835,8886.66,45422.2,409983263.8,3/7/2020,1583539200,ETHUSDT,244.88,251.93,236,237.23,633748.9,154037325.6
3/8/2020,,,,,,,8-Mar,,,,,,,,,,,,,,,,,,,,3/8/2020,1583625600,BTCUSDT,8886.66,8886.76,8000,8033.31,77537.32,656931544.8,3/8/2020,1583625600,ETHUSDT,237.23,237.23,195.5,199.43,1278973.54,277970187.9
3/9/2020,7957.930176,8243.30957,7943.160156,7950.680176,7950.680176,4530350000,9-Mar,"1,672.50","1,464.70","171,506.50","1,276.40","2,262.20","1,554.90","123,911.30","11,625.40","10,248.90","6,278.60","24,071,456.30","6,143.30","52,692.10","38,757,678.80","26,275.00","2,014,191.80","123,812.10","26,692.30","2,512.60",3/9/2020,1583712000,BTCUSDT,8033.31,8179.31,7632.01,7929.87,116968.86,918787729.1,3/9/2020,1583712000,ETHUSDT,199.43,208.62,190,202.81,1661331.84,332570408.5
3/10/2020,8219.759766,8347.400391,7930.430176,8344.25,8344.25,4431930000,10-Mar,"1,655.70","1,459.50","171,778.90","1,279.70","2,280.20","1,545.30","122,666.70","11,502.50","10,178.80","6,214.30","23,752,671.50","6,081.60","52,063.50","38,370,846.40","26,027.60","1,975,498.20","119,255.90","26,645.20","2,556.10",3/10/2020,1583798400,BTCUSDT,7929.87,8149,7728.01,7894.56,86783.44,689700153.5,3/10/2020,1583798400,ETHUSDT,202.81,206.2,195.54,200.7,1020260.11,205536190.2
3/11/2020,8136.25,8181.359863,7850.950195,7952.049805,7952.049805,4273890000,11-Mar,"1,653.80","1,466.40","173,387.40","1,283.50","2,273.70","1,551.80","121,778.00","11,493.40","10,249.50","6,207.40","23,735,446.90","6,074.50","51,985.60","38,323,175.60","26,030.00","1,973,171.70","119,549.70","26,722.50","2,540.70",3/11/2020,1583884800,BTCUSDT,7894.56,7980,7590,7934.52,79942.41,624465167.4,3/11/2020,1583884800,ETHUSDT,200.7,203.18,181.73,194.61,1079824.9,208232375.2
3/12/2020,7398.580078,7712.330078,7194.669922,7201.799805,7201.799805,5066530000,12-Mar,"1,570.70","1,417.40","165,991.60","1,252.40","2,178.80","1,498.10","116,573.40","10,971.50","9,910.70","5,895.60","22,808,919.30","5,769.40","49,610.60","36,434,741.40","24,660.00","1,895,128.10","117,374.50","25,984.10","2,501.30",3/12/2020,1583971200,BTCUSDT,7934.52,7966.17,4410,4800,261505.61,1628590104,3/12/2020,1583971200,ETHUSDT,194.61,195.55,101.2,107.82,3814533.14,548668262.2
3/13/2020,7610.390137,7875.930176,7219.089844,7874.879883,7874.879883,4685890000,13-Mar,"1,562.80","1,411.90","167,469.70","1,260.20","2,186.00","1,491.30","115,510.50","10,928.00","9,880.40","5,866.00","23,082,556.70","5,740.40","49,685.30","36,274,151.90","24,536.00","1,905,600.40","114,971.30","25,558.00","2,539.70",3/13/2020,1584057600,BTCUSDT,4800,5955,3782.13,5578.6,402201.67,2063819541,3/13/2020,1584057600,ETHUSDT,107.82,139.68,86,134.06,4663239.93,560710331.8
3/14/2020,,,,,,,14-Mar,,,,,,,,,,,,,,,,,,,,3/14/2020,1584144000,BTCUSDT,5578.6,5640.52,5055.13,5172.06,136910.14,736651880.9,3/14/2020,1584144000,ETHUSDT,134.06,134.68,120,122.54,1237674.89,159192895.6
3/15/2020,,,,,,,15-Mar,,,,,,,,,,,,,,,,,,,,3/15/2020,1584230400,BTCUSDT,,,,,,753755706.4,3/15/2020,1584230400,ETHUSDT,122.54,133.5,120.16,123.78,1312950.9,163436235.3
3/16/2020,7392.72998,7422.200195,6882.859863,6904.589844,6904.589844,4594360000,16-Mar,"1,487.70","1,335.60","157,182.90","1,211.80","2,079.00","1,408.30","110,494.30","10,410.60","9,552.50","5,583.80","22,203,921.80","5,464.80","47,818.40","34,553,319.10","23,416.40","1,823,994.60","109,985.70","24,635.90","2,425.90",3/16/2020,1584316800,BTCUSDT,5361.3,5365.42,4442.12,5028.97,227276.92,1113690309,3/16/2020,1584316800,ETHUSDT,123.78,124.33,101.1,111.02,2442064.14,270353891.8
3/17/2020,7072,7406.22998,6828.910156,7334.779785,7334.779785,4900000000,17-Mar,"1,536.20","1,400.10","164,964.80","1,279.00","2,179.60","1,481.90","114,064.80","10,770.90","9,810.90","5,766.10","23,304,153.30","5,642.70","49,657.70","35,699,750.70","24,195.20","1,910,571.80","115,519.40","25,481.70","2,570.80",3/17/2020,1584403200,BTCUSDT,5028.97,5525,4921.45,5312.64,150089.93,793147908.3,3/17/2020,1584403200,ETHUSDT,111.02,120.8,109.38,115.67,1295108.48,150800664.1
3/18/2020,6902.319824,7182.830078,6686.359863,6989.839844,6989.839844,4890820000,18-Mar,"1,498.20","1,382.90","162,532.20","1,273.60","2,177.10","1,457.90","111,254.50","10,526.40","9,708.00","5,623.50","22,798,857.80","5,503.10","48,663.40","34,882,589.50","23,596.70","1,866,158.00","120,185.60","25,623.70","2,573.80",3/18/2020,1584489600,BTCUSDT,5312.64,5436.17,5009.37,5393.04,137127.63,719748122.5,3/18/2020,1584489600,ETHUSDT,115.67,118.5,109.86,118.11,1201850.31,137550912.1
3/19/2020,6996.450195,7341.379883,6858.379883,7150.580078,7150.580078,4762170000,19-Mar,"1,474.30","1,377.60","162,256.00","1,264.30","2,132.40","1,451.30","110,550.30","10,453.90","9,645.00","5,539.10","23,459,003.10","5,415.10","48,034.80","34,456,908.10","23,219.40","1,895,443.20","117,753.90","25,632.10","2,514.10",3/19/2020,1584576000,BTCUSDT,5393.04,6400,5252.53,6162.37,199020.87,1164739708,3/19/2020,1584576000,ETHUSDT,118.11,143.13,115.46,136.3,1801071.19,231626928.2
3/20/2020,7248.069824,7354.439941,6854.669922,6879.52002,6879.52002,5239940000,20-Mar,"1,494.40","1,398.10","166,386.50","1,272.50","2,145.10","1,473.70","112,367.70","10,559.40","9,789.80","5,615.60","23,798,318.40","5,489.20","48,620.30","35,058,621.70","23,536.80","1,864,413.50","119,045.80","26,177.40","2,556.90",3/20/2020,1584662400,BTCUSDT,6162.37,6900,5670,6208.36,219298.33,1401734013,3/20/2020,1584662400,ETHUSDT,136.3,152.55,116.74,133.48,2504057.64,345856006.8
3/21/2020,,,,,,,21-Mar,,,,,,,,,,,,,,,,,,,,3/21/2020,1584748800,BTCUSDT,6208.36,6456.98,5860.02,6186.98,128913.67,794962136.6,3/21/2020,1584748800,ETHUSDT,133.48,137.49,125.69,132.66,1231842.11,162468451.8
3/22/2020,,,,,,,22-Mar,,,,,,,,,,,,,,,,,,,,3/22/2020,1584835200,BTCUSDT,6186.98,6407.87,5734.01,5816.19,119115.99,722895653.5,3/22/2020,1584835200,ETHUSDT,132.66,137.13,121.1,122.32,1055699.87,135927941.1
3/23/2020,6847.279785,6984.939941,6631.419922,6860.669922,6860.669922,4330610000,23-Mar,"1,525.40","1,417.70","169,860.90","1,327.50","2,217.70","1,498.90","116,878.00","10,858.70","10,080.60","5,728.60","25,283,503.40","5,603.00","50,292.40","35,923,167.70","24,025.10","1,931,690.30","122,462.90","27,117.80","2,650.30",3/23/2020,1584921600,BTCUSDT,5816.19,6600,5688,6467.31,164674.22,1015525672,3/23/2020,1584921600,ETHUSDT,122.32,137.5,119.5,135.92,1436796.12,184851609.1
3/24/2020,7196.149902,7418.370117,7169.859863,7417.859863,7417.859863,4417380000,24-Mar,"1,605.80","1,487.30","179,017.00","1,362.90","2,325.10","1,575.60","121,876.40","11,363.90","10,383.60","6,031.20","26,494,875.00","5,898.20","52,720.80","37,919,786.30","25,290.60","2,006,465.00","126,781.00","28,376.80","2,709.20",3/24/2020,1585008000,BTCUSDT,6467.31,6833,6371.33,6744.72,151138.01,1001890515,3/24/2020,1585008000,ETHUSDT,135.92,143.36,132.2,138.42,1244377.16,171156363.7
3/25/2020,7421.359863,7671.209961,7276.399902,7384.299805,7384.299805,4666440000,25-Mar,"1,605.50","1,482.10","178,903.30","1,365.20","2,301.50","1,570.60","121,853.60","11,399.00","10,370.40","6,029.30","26,489,924.20","5,896.90","52,674.80","37,896,646.10","25,326.00","1,974,623.10","126,745.30","27,956.50","2,695.30",3/25/2020,1585094400,BTCUSDT,6744.72,6957.96,6450,6677.43,132155.73,880250736.9,3/25/2020,1585094400,ETHUSDT,138.42,142.33,132.54,136.1,1034248.74,141795323
3/26/2020,7462.209961,7809.830078,7462.209961,7797.540039,7797.540039,3999850000,26-Mar,"1,634.80","1,483.00","178,969.80","1,347.10","2,296.40","1,576.90","122,855.20","11,598.90","10,439.00","6,139.50","26,655,414.80","6,004.90","53,478.40","38,635,229.60","25,748.10","2,014,809.20","126,006.30","28,233.80","2,704.20",3/26/2020,1585180800,BTCUSDT,6677.43,6780,6510,6737.36,83026.56,552537189.5,3/26/2020,1585180800,ETHUSDT,136.1,139.74,133.26,138.4,751060.63,101918769.7
3/27/2020,7554.25,7716.240234,7491.140137,7502.379883,7502.379883,3977010000,27-Mar,"1,617.30","1,462.60","174,975.70","1,309.10","2,276.60","1,546.20","121,046.80","11,467.10","10,440.90","6,075.40","26,103,222.80","5,940.60","52,736.10","38,204,670.40","25,472.50","1,957,822.70","128,047.70","28,386.00","2,639.60",3/27/2020,1585267200,BTCUSDT,6737.36,6842.59,6261,6359.11,82914.97,551326113.9,3/27/2020,1585267200,ETHUSDT,138.4,141.27,129.68,131.33,706948.55,96581886.88
3/28/2020,,,,,,,28-Mar,,,,,,,,,,,,,,,,,,,,3/28/2020,1585353600,BTCUSDT,6359.11,6360,6024,6236.65,93159.69,577986706.1,3/28/2020,1585353600,ETHUSDT,131.33,132.97,124.88,130.98,896032.11,115166652
3/29/2020,,,,,,,29-Mar,,,,,,,,,,,,,,,,,,,,3/29/2020,1585440000,BTCUSDT,6236.65,6266,5866.56,5881.42,63311.63,383707122.5,3/29/2020,1585440000,ETHUSDT,130.98,131.84,123.81,124.5,543997,69434202.21
3/30/2020,7583.459961,7784.350098,7539.970215,7774.149902,7774.149902,3846900000,30-Mar,"1,618.30","1,467.30","174,914.00","1,303.80","2,292.30","1,553.30","122,375.80","11,483.80","10,650.00","6,080.00","26,438,977.10","5,944.30","52,886.00","38,244,475.90","25,528.70","1,981,446.40","129,039.20","29,082.50","2,629.20",3/30/2020,1585526400,BTCUSDT,5881.42,6599,5857.76,6394.38,118889.55,747569726.5,3/30/2020,1585526400,ETHUSDT,124.5,135.42,124.06,132.06,764831.93,100271145.9
3/31/2020,7740.060059,7880.310059,7642.859863,7700.100098,7700.100098,4059700000,31-Mar,"1,609.00","1,466.40","173,694.20","1,297.60","2,290.10","1,556.70","121,719.10","11,412.40","10,603.40","6,044.80","26,241,973.70","5,909.90","52,801.70","37,998,571.00","25,324.90","1,958,655.40","125,713.30","28,735.90","2,628.80",3/31/2020,1585612800,BTCUSDT,6394.38,6523.23,6321.4,6410.44,72337.6,465780496.6,3/31/2020,1585612800,ETHUSDT,132.06,135,130.38,132.72,547669.28,72618183.48
4/1/2020,7459.5,7566.370117,7301.97998,7360.580078,7360.580078,3685510000,1-Apr,"1,576.60","1,443.20","168,872.20","1,268.90","2,240.10","1,527.00","119,268.00","11,202.70","10,542.00","5,920.00","25,934,248.30","5,790.90","51,935.50","37,198,698.40","24,830.70","1,939,865.90","124,129.70","28,336.90","2,575.00",4/1/2020,1585699200,BTCUSDT,6410.44,6679.94,6150.11,6642.92,97500.75,618527468.8,4/1/2020,1585699200,ETHUSDT,132.72,136.99,128.62,135.69,680922.25,90063924.23
4/2/2020,7317.450195,7501.700195,7307.950195,7487.310059,7487.310059,3608190000,2-Apr,"1,616.80","1,488.30","174,574.00","1,306.10","2,283.20","1,572.20","122,312.90","11,476.10","10,697.60","6,071.10","26,701,452.80","5,938.70","53,318.00","38,148,397.20","25,464.60","1,986,319.80","125,770.90","29,879.30","2,674.60",4/2/2020,1585785600,BTCUSDT,6642.92,7198,6551,6794.09,149299.91,1014494762,4/2/2020,1585785600,ETHUSDT,135.69,149.76,135.01,141.28,1138977.66,159989506.6
4/3/2020,7477.27002,7518.720215,7288.109863,7373.080078,7373.080078,3279100000,3-Apr,"1,613.10","1,493.80","175,029.40","1,315.90","2,274.90","1,577.00","122,869.80","11,437.40","10,820.70","6,057.20","26,495,169.10","5,925.20","53,183.90","38,012,703.80","25,406.30","1,985,484.40","124,307.50","30,357.30","2,683.10",4/3/2020,1585872000,BTCUSDT,6794.09,7048,6602.1,6734.1,104080.28,710254017.1,4/3/2020,1585872000,ETHUSDT,141.28,146.72,137.26,141.31,797546.11,113731706.7
4/4/2020,,,,,,,4-Apr,,,,,,,,,,,,,,,,,,,,4/4/2020,1585958400,BTCUSDT,6734.1,6990.41,6650.01,6856.99,71387.02,484271784.7,4/4/2020,1585958400,ETHUSDT,141.31,146.28,138.88,144.1,553347.21,78771621.25
4/5/2020,,,,,,,5-Apr,,,,,,,,,,,,,,,,,,,,4/5/2020,1586044800,BTCUSDT,6856.99,6895.54,6677.52,6772.78,49685.36,337062083,4/5/2020,1586044800,ETHUSDT,144.1,145.58,140.68,142.68,414987.45,59383946.13
4/6/2020,7660.169922,7938.330078,7617.790039,7913.240234,7913.240234,3849100000,6-Apr,"1,648.30","1,528.50","179,879.00","1,345.00","2,331.20","1,613.00","125,551.00","11,686.90","11,149.90","6,189.40","27,065,086.80","6,054.50","54,344.50","38,652,636.20","25,960.70","2,026,255.30","125,758.10","30,838.90","2,711.70",4/6/2020,1586131200,BTCUSDT,6772.78,7355.14,6765,7329.9,118052,837357664.7,4/6/2020,1586131200,ETHUSDT,142.68,172,142.6,171.32,1636338.73,257097597.8
4/7/2020,8129.990234,8146.430176,7881.220215,7887.259766,7887.259766,4069410000,7-Apr,"1,649.30","1,515.60","179,760.00","1,340.30","2,311.00","1,602.00","124,732.80","11,635.50","11,160.90","6,201.20","26,717,850.00","6,057.90","54,050.10","38,687,281.90","26,000.40","2,014,064.00","124,778.10","30,186.20","2,669.10",4/7/2020,1586217600,BTCUSDT,7329.9,7459.69,7077,7197.32,103585.17,757201786.7,4/7/2020,1586217600,ETHUSDT,171.32,176.22,162.22,164.63,1717962.83,292710722.6
4/8/2020,7975.720215,8114.430176,7901.939941,8090.899902,8090.899902,3470730000,8-Apr,"1,647.80","1,516.80","179,190.00","1,330.80","2,316.50","1,600.30","125,784.80","11,647.00","11,141.60","6,193.30","26,776,750.80","6,052.60","54,027.30","38,764,496.20","25,952.90","2,011,716.90","124,520.10","29,966.10","2,653.30",4/8/2020,1586304000,BTCUSDT,7197.32,7420,7150,7361.28,76059.15,555122600.3,4/8/2020,1586304000,ETHUSDT,164.63,174.48,163.59,173.11,1023575.92,173916484.8
4/9/2020,8169.009766,8227.910156,8072.319824,8153.580078,8153.580078,4123670000,9-Apr,"1,680.70","1,536.50","182,358.90","1,347.90","2,345.60","1,623.30","128,221.00","11,863.00","11,160.40","6,318.80","26,688,720.50","6,173.30","55,133.70","39,478,466.20","26,503.90","2,049,720.80","123,187.50","30,057.60","2,664.10",4/9/2020,1586390400,BTCUSDT,7361.28,7371.92,7108.08,7283.54,61094.87,444741085.9,4/9/2020,1586390400,ETHUSDT,173.11,173.38,165.19,169.52,719837.24,122531132
4/10/2020,,,,,,,10-Apr,"1,680.70","1,536.50","182,358.90","1,347.90","2,345.60","1,623.30","128,221.00","11,863.00","11,160.40","6,318.80","26,688,720.50","6,173.30","55,133.70","39,478,466.20","26,503.90","2,049,720.80","123,187.50","30,057.60","2,664.10",4/10/2020,1586476800,BTCUSDT,7283.54,7295.75,6739.98,6858.92,104674.62,727281590.8,4/10/2020,1586476800,ETHUSDT,169.52,170.1,152.11,157.81,1314841.36,209535613.3
4/11/2020,,,,,,,11-Apr,,,,,,,,,,,,,,,,,,,,4/11/2020,1586563200,BTCUSDT,6858.92,6944.3,6760,6876.83,45470.29,311699573.5,4/11/2020,1586563200,ETHUSDT,157.81,161.37,153.91,158.33,621599.61,98275533.06
4/12/2020,,,,,,,12-Apr,,,,,,,,,,,,,,,,,,,,4/12/2020,1586649600,BTCUSDT,6876.83,7177,6780,6903.79,73868.67,516235035.2,4/12/2020,1586649600,ETHUSDT,158.33,164.78,155,158.59,809100.25,129919934.4
4/13/2020,8127.689941,8200.44043,8035.950195,8192.419922,8192.419922,3146860000,13-Apr,"1,680.70","1,541.80","181,064.80","1,344.10","2,348.20","1,627.10","128,191.60","11,845.70","11,421.30","6,319.20","26,293,767.70","6,173.30","55,011.90","39,382,669.20","26,470.20","2,046,695.50","123,805.10","30,523.10","2,636.90",4/13/2020,1586736000,BTCUSDT,6903.79,6903.79,6575,6837.91,96415.48,649390681.3,4/13/2020,1586736000,ETHUSDT,158.59,158.97,150,156.29,1042091.04,160423270.3
4/14/2020,8353.209961,8531.110352,8338.080078,8515.740234,8515.740234,3732820000,14-Apr,"1,741.90","1,588.00","186,766.50","1,382.70","2,419.30","1,673.50","132,863.40","12,298.70","11,858.90","6,548.70","27,225,895.50","6,398.30","57,038.50","40,889,358.30","27,434.90","2,120,588.80","126,775.50","31,855.90","2,712.60",4/14/2020,1586822400,BTCUSDT,6837.91,6978,6754.28,6868.7,69068.62,474794776.2,4/14/2020,1586822400,ETHUSDT,156.29,161.85,155.23,158.45,698030.65,110710086.1
4/15/2020,8355.959961,8464.660156,8308.790039,8393.179688,8393.179688,3333750000,15-Apr,"1,718.70","1,576.00","184,608.80","1,375.20","2,419.20","1,659.30","131,369.30","12,138.30","11,854.80","6,461.30","26,810,938.50","6,312.90","56,096.70","40,289,450.30","27,068.70","2,092,284.20","128,702.20","32,104.40","2,714.40",4/15/2020,1586908800,BTCUSDT,6868.7,6933,6605,6621.24,61571.38,416947490.6,4/15/2020,1586908800,ETHUSDT,158.45,161.29,152,152.73,729119.67,114640840.1
4/16/2020,8479.110352,8560.160156,8393.269531,8532.360352,8532.360352,3995870000,16-Apr,"1,729.50","1,594.10","186,033.70","1,389.60","2,442.90","1,675.80","132,929.40","12,233.80","11,991.10","6,499.50","27,066,675.00","6,352.70","56,502.80","40,561,098.80","27,239.60","2,125,036.60","128,480.20","32,241.30","2,740.70",4/16/2020,1586995200,BTCUSDT,6621.24,7190,6468.27,7101.94,125009.86,865277543.4,4/16/2020,1586995200,ETHUSDT,152.73,174.79,148.33,172.29,1647207.6,273639160.1
4/17/2020,8667.480469,8670.299805,8531.69043,8650.139648,8650.139648,4335020000,17-Apr,"1,692.60","1,554.40","181,991.40","1,353.60","2,375.70","1,634.90","129,262.20","11,977.20","11,727.30","6,358.90","26,116,047.30","6,217.00","55,134.80","39,647,984.90","26,657.70","2,061,526.00","125,443.40","31,944.40","2,660.60",4/17/2020,1587081600,BTCUSDT,7101.94,7148.12,6972.98,7027.55,54126.51,382334236.2,4/17/2020,1587081600,ETHUSDT,172.29,174.96,168.31,170.69,723537.76,123553456.3
4/18/2020,,,,,,,18-Apr,,,,,,,,,,,,,,,,,,,,4/18/2020,1587168000,BTCUSDT,,7293.08,7014.4,,49488.54,354845083.8,4/18/2020,1587168000,ETHUSDT,170.69,189.54,170.48,187.4,1127296.37,203132212
4/19/2020,,,,,,,19-Apr,,,,,,,,,,,,,,,,,,,,4/19/2020,1587254400,BTCUSDT,7248.6,7266.15,7055.6,7120.74,45664.86,326485586.9,4/19/2020,1587254400,ETHUSDT,187.4,188.35,175.75,180.03,995759.58,181415813.5
4/20/2020,8553.379883,8684.910156,8553.379883,8560.730469,8560.730469,3796950000,20-Apr,"1,686.20","1,549.60","181,494.10","1,351.80","2,370.00","1,629.40","129,053.30","11,930.00","11,708.60","6,327.50","26,034,927.30","6,193.70","54,755.10","39,543,075.10","26,557.70","2,058,259.80","125,532.40","31,612.00","2,639.20",4/20/2020,1587340800,BTCUSDT,7120.74,7220,6751,6826.83,90149.49,629612368.8,4/20/2020,1587340800,ETHUSDT,180.03,186.46,166.7,170.2,1547821.53,273854539.8
4/21/2020,8460.69043,8480.290039,8215.69043,8263.230469,8263.230469,3756290000,21-Apr,"1,682.10","1,548.60","181,064.30","1,370.40","2,388.60","1,629.20","129,240.30","11,922.90","11,744.10","6,313.60","26,155,878.30","6,178.40","54,658.20","39,462,576.20","26,492.30","2,068,332.70","129,421.20","31,947.20","2,672.70",4/21/2020,1587427200,BTCUSDT,6826.83,6940,6762,6841.37,60109.71,411800606.1,4/21/2020,1587427200,ETHUSDT,170.2,174.7,168,170.74,906381.65,155292048.4
4/22/2020,8434.549805,8537.30957,8404.540039,8495.379883,8495.379883,3025060000,22-Apr,"1,710.60","1,579.80","184,397.30","1,387.60","2,420.90","1,661.50","131,169.30","12,117.70","11,970.40","6,423.10","26,470,762.00","6,283.00","55,314.90","40,163,715.20","26,941.20","2,107,654.10","130,148.30","32,399.10","2,709.60",4/22/2020,1587513600,BTCUSDT,6841.37,7156.38,6818,7125.14,61486.38,431271646.2,4/22/2020,1587513600,ETHUSDT,170.74,184,169.78,182.7,988698.39,176079076.9
4/23/2020,8528.839844,8635.230469,8475.200195,8494.75,8494.75,3734720000,23-Apr,"1,736.30","1,603.50","186,846.60","1,401.70","2,434.30","1,687.90","132,063.50","12,289.90","12,049.20","6,529.20","26,738,250.00","6,377.40","56,124.30","40,777,567.50","27,406.70","2,135,240.30","129,179.20","32,977.50","2,715.40",4/23/2020,1587600000,BTCUSDT,7125.14,7738,7020,7482.39,102773.57,756320213.6,4/23/2020,1587600000,ETHUSDT,182.7,193.63,178.16,185.51,1457867.09,270862911.4
4/24/2020,8530.080078,8642.929688,8464.419922,8634.519531,8634.519531,3673170000,24-Apr,"1,715.90","1,587.00","184,347.70","1,390.80","2,417.10","1,670.90","131,189.10","12,152.90","11,977.70","6,452.60","26,424,858.50","6,302.80","55,672.40","40,321,931.80","27,085.50","2,119,908.50","127,911.80","32,560.90","2,690.80",4/24/2020,1587686400,BTCUSDT,7482.39,7615.96,7388,7505,60182.12,452118137.8,4/24/2020,1587686400,ETHUSDT,185.51,189.8,184.72,187.59,780904.21,146419748.1
4/25/2020,,,,,,,25-Apr,,,,,,,,,,,,,,,,,,,,4/25/2020,1587772800,BTCUSDT,7505,7705,7431.07,7538.67,43874.43,331292050.8,4/25/2020,1587772800,ETHUSDT,187.59,198.36,185.76,194.21,866478.05,167703202.4
4/26/2020,,,,,,,26-Apr,,,,,,,,,,,,,,,,,,,,4/26/2020,1587859200,BTCUSDT,7538.67,7700,7480,7693.1,50522.62,384202783.3,4/26/2020,1587859200,ETHUSDT,194.21,200,192.3,197.38,758525.82,148433709.8
4/27/2020,8717.980469,8754.570313,8697.370117,8730.160156,8730.160156,3678460000,27-Apr,"1,715.00","1,582.00","183,834.10","1,382.00","2,409.20","1,673.40","130,760.60","12,148.00","11,986.20","6,447.40","26,384,505.00","6,299.10","55,688.70","40,226,723.50","27,010.50","2,102,700.30","127,802.40","32,344.00","2,653.30",4/27/2020,1587945600,BTCUSDT,7693.1,7792.02,7606,7774.62,65441.34,504025811.7,4/27/2020,1587945600,ETHUSDT,197.38,199.05,189.29,196.34,896627.37,174775637.9
4/28/2020,8825.69043,8830.570313,8600.700195,8607.730469,8607.730469,3707540000,28-Apr,"1,691.60","1,561.60","180,911.30","1,360.10","2,367.80","1,649.40","128,875.00","11,984.50","11,834.90","6,359.80","26,125,990.50","6,213.30","54,852.80","39,658,390.90","26,641.90","2,072,318.10","125,627.20","31,617.20","2,607.40",4/28/2020,1588032000,BTCUSDT,7774.62,7780,7659.12,7738.98,46302.75,357391780.9,4/28/2020,1588032000,ETHUSDT,196.34,198.5,192.36,196.24,636829.89,124476041.9
4/29/2020,8802.700195,8957.269531,8765.009766,8914.709961,8914.709961,4378540000,29-Apr,"1,703.40","1,569.40","181,568.60","1,369.60","2,372.50","1,658.30","128,907.40","12,050.90","11,844.20","6,401.20","26,052,739.70","6,256.50","55,226.90","39,907,789.40","26,827.80","2,075,446.80","124,734.20","31,143.20","2,606.30",4/29/2020,1588118400,BTCUSDT,7738.98,8952.89,7710.05,8778.57,183546.89,1536390177,4/29/2020,1588118400,ETHUSDT,196.24,218.77,196.22,215.36,1620422.72,338324593.6
